Date_operation,Entrée,Sortie,Stock
,0,20,63.0
,0,10,200.0
,0,40,312.0
,0,20,43.0
,300,0,343.0
,0,70,273.0
,0,20,103.0
,0,150,123.0
,0,25,78.0
,0,50,200.0
,0,10,265.0
,0,40,27.0
,0,50,217.0
,0,10,207.0
,0,80,99.0
,0,50,49.0
,0,15,135.0
,0,20,115.0
,0,5,125.0
,0,20,105.0
,0,10,135.0
,0,5,25.0
,0,10,100.0
,0,20,80.0
,0,10,251.0
,0,20,231.0
,4,0,235.0
,0,10,89.0
,0,20,69.0
,200,0,200.0
,0,15,185.0
,0,45,140.0
,0,5,40.0
,0,10,53.0
,0,15,260.0
,0,50,210.0
,0,2,41.0
,0,60,43.0
,0,40,243.0
,0,25,218.0
,0,10,218.0
,0,30,188.0
,7,0,70.0
,0,17,73.0
,0,20,53.0
,0,30,23.0
,0,17,6.0
,17,0,23.0
,0,70,26.0
,70,0,96.0
,0,70,26.0
,0,15,11.0
,310,0,321.0
,0,20,180.0
,0,100,212.0
,0,20,192.0
,0,60,132.0
,0,15,63.0
,0,10,116.0
,0,25,91.0
,0,60,140.0
,0,15,125.0
,0,5,260.0
,11,0,11.0
,0,27,0.0
,0,15,341.0
,0,20,321.0
,0,10,29.0
,0,29,0.0
,0,5,110.0
,0,20,90.0
,0,10,240.0
,0,20,5.0
,0,15,25.0
,0,25,0.0
,0,30,23.0
,0,10,136.0
,0,7,129.0
,0,100,29.0
,0,10,208.0
,0,60,148.0
,0,5,183.0
,0,5,0.0
,330,0,330.0
,0,5,325.0
,0,15,55.0
,0,23,0.0
,0,5,316.0
,0,30,286.0
,0,10,170.0
,0,10,53.0
,0,20,33.0
,0,15,76.0
,0,30,46.0
,325,0,325.0
,0,15,310.0
,0,2,85.0
,0,60,25.0
,0,5,316.0
,0,20,296.0
,0,20,276.0
,20,0,296.0
,0,30,177.0
,0,15,162.0
,0,30,132.0
,0,20,112.0
,0,5,44.0
,0,20,24.0
,0,5,85.0
,0,60,25.0
,0,25,0.0
,0,5,100.0
,0,5,130.0
,0,40,58.0
,0,20,49.0
,0,15,34.0
,0,10,31.0
,0,30,1.0
,0,50,275.0
,0,5,50.0
,0,15,35.0
,0,10,276.0
,0,20,150.0
,0,40,92.0
,0,10,23.0
,0,10,115.0
,0,20,95.0
,0,20,240.0
,350,0,361.0
,0,70,291.0
,0,20,5.0
,0,20,276.0
,0,30,246.0
,0,20,92.0
,0,23,1.0
,0,10,230.0
,0,40,190.0
,0,5,95.0
,0,10,120.0
,0,5,53.0
,0,50,3.0
,0,5,0.0
,0,10,70.0
,0,20,50.0
,0,10,130.0
,0,20,110.0
,0,17,93.0
,0,10,200.0
,0,10,138.0
,0,70,113.0
,0,20,93.0
,0,30,245.0
,0,15,230.0
,0,30,438.0
,330,0,330.0
,0,150,180.0
,0,70,110.0
,0,50,60.0
,0,5,271.0
,0,10,140.0
,0,12,11.0
,0,1,10.0
,0,5,41.0
,0,20,21.0
,0,30,65.0
,0,30,261.0
,0,30,280.0
,0,4,1.0
,0,5,189.0
,0,52,194.0
,0,22,153.0
,0,14,175.0
,0,20,133.0
,0,1,126.0
,0,6,127.0
,320,0,320.0
,15,0,335.0
,0,60,275.0
,0,15,260.0
,0,15,245.0
,0,20,170.0
,0,10,85.0
,0,20,65.0
,0,5,88.0
,0,23,0.0
,0,15,185.0
,0,40,145.0
,0,10,135.0
,0,18,11.0
,0,4,134.0
,0,30,63.0
,0,5,58.0
,0,20,210.0
,0,25,185.0
,0,10,428.0
,0,50,378.0
,0,10,25.0
,0,20,5.0
,0,10,50.0
,0,30,20.0
,0,15,256.0
,0,60,196.0
,0,50,42.0
,0,42,0.0
,0,20,45.0
,0,5,235.0
,0,20,215.0
,0,10,251.0
,0,15,236.0
,0,30,250.0
,7,0,257.0
,0,30,227.0
,0,5,121.0
,0,20,101.0
,0,20,72.0
,0,30,42.0
,0,25,145.0
,350,0,350.0
,7,0,357.0
,0,10,347.0
,0,40,307.0
,0,2,305.0
,0,2,233.0
,0,70,235.0
,0,50,183.0
,0,3,0.0
,0,25,25.0
,0,2,233.0
,0,20,68.0
,0,100,-100.0
,200,0,100.0
,0,60,40.0
,50,0,185.0
,0,10,60.0
,375,0,435.0
,0,70,365.0
,0,30,335.0
,0,5,330.0
,0,20,0.0
,0,15,181.0
,0,20,161.0
,0,20,120.0
,10,0,10.0
,0,10,0.0
,300,0,310.0
,0,70,240.0
,0,10,11.0
,0,15,30.0
,0,10,226.0
,0,20,81.0
,0,25,220.0
,0,1,0.0
,320,0,320.0
,0,60,260.0
,0,10,135.0
,0,30,105.0
,0,20,45.0
,0,10,15.0
,0,15,0.0
,0,5,228.0
,0,20,208.0
,0,20,188.0
,0,5,29.0
,0,10,58.0
,0,15,25.0
,50,0,51.0
,500,0,551.0
,0,40,511.0
,0,10,501.0
,0,1,500.0
,0,80,54.0
,0,10,44.0
,0,15,363.0
,0,6,357.0
,0,5,0.0
,0,15,105.0
,340,0,340.0
,0,50,290.0
,0,20,270.0
,0,7,263.0
,0,15,225.0
,0,30,195.0
,0,11,0.0
,0,30,0.0
,0,15,200.0
,0,20,180.0
,0,15,212.0
,0,30,182.0
,0,10,210.0
,0,20,190.0
,0,30,12.0
,350,0,350.0
,6,0,356.0
,0,10,346.0
,0,20,326.0
,0,30,296.0
,0,50,210.0
,0,15,195.0
,0,10,85.0
,0,20,65.0
,0,5,183.0
,0,80,103.0
,0,2,101.0
,0,10,19.0
,0,25,33.0
,0,10,175.0
,0,50,125.0
,0,5,120.0
,300,0,311.0
,7,0,318.0
,0,20,24.0
,0,20,337.0
,0,20,317.0
,0,20,175.0
,249,0,249.0
,0,30,219.0
,0,15,66.0
,0,25,41.0
,0,4,186.0
,290,0,302.0
,0,15,287.0
,0,20,267.0
,0,30,237.0
,0,5,291.0
,0,5,100.0
,0,20,80.0
,0,15,65.0
,180,0,180.0
,0,10,170.0
,0,10,160.0
,0,60,100.0
,0,10,15.0
